,Cell_ID,Ligand_Label
1368,Cell15081,1
1369,Cell900,1
1370,Cell1887,1
1371,Cell4170,1
1372,Cell13879,1
1373,Cell6993,1
1374,Cell15846,1
1375,Cell12393,1
1376,Cell7628,1
1377,Cell11105,1
1378,Cell15462,1
1379,Cell6640,1
1380,Cell13647,1
1381,Cell5861,1
1382,Cell10692,1
1383,Cell13821,1
1384,Cell13059,1
1385,Cell7686,1
1386,Cell2319,1
1387,Cell7753,1
1388,Cell10902,1
1389,Cell15592,1
1390,Cell1127,1
1391,Cell7931,1
1392,Cell7747,1
1393,Cell10190,1
1394,Cell9005,1
1395,Cell13344,1
1396,Cell2363,1
1397,Cell13537,1
1398,Cell998,1
1399,Cell13538,1
1400,Cell15748,1
1401,Cell14892,1
1402,Cell12232,1
1403,Cell13279,1
1404,Cell5167,1
1405,Cell4693,1
1406,Cell10440,1
1407,Cell1982,1
1408,Cell6695,1
1409,Cell14155,1
1410,Cell11642,1
1411,Cell6224,1
1412,Cell11298,1
1413,Cell12485,1
1414,Cell2692,1
1415,Cell1741,1
1416,Cell999,1
1417,Cell281,1
1418,Cell11043,1
1419,Cell3052,1
1420,Cell15379,1
1421,Cell4758,1
1422,Cell13126,1
1423,Cell5737,1
1424,Cell1403,1
1425,Cell14986,1
1426,Cell11762,1
1427,Cell12761,1
1428,Cell6701,1
1429,Cell8054,1
1430,Cell2038,1
1431,Cell1725,1
1432,Cell14463,1
1433,Cell6600,1
1434,Cell12953,1
1435,Cell14336,1
1436,Cell15840,1
1437,Cell5840,1
1438,Cell9969,1
1439,Cell12306,1
1440,Cell9003,1
1441,Cell7959,1
1442,Cell858,1
1443,Cell13475,1
1444,Cell1181,1
1445,Cell13316,1
1446,Cell4068,1
1447,Cell2224,1
1448,Cell861,1
1449,Cell9254,1
1450,Cell3094,1
1451,Cell8401,1
1452,Cell4652,1
1453,Cell9537,1
1454,Cell2456,1
1455,Cell14820,1
1456,Cell2619,1
1457,Cell8603,1
1458,Cell5449,1
1459,Cell8436,1
1460,Cell4086,1
1461,Cell11272,1
1462,Cell4559,1
1463,Cell7956,1
1464,Cell5006,1
1465,Cell10822,1
1466,Cell5872,1
1467,Cell2186,1
1468,Cell4144,1
1469,Cell7209,1
1470,Cell2160,1
1471,Cell8463,1
1472,Cell10495,1
1473,Cell7919,1
1474,Cell3784,1
1475,Cell15152,1
1476,Cell12473,1
1477,Cell9078,1
1478,Cell10598,1
1479,Cell1764,1
1480,Cell15557,1
1481,Cell3113,1
1482,Cell8399,1
1483,Cell15822,1
1484,Cell9878,1
1485,Cell4326,1
1486,Cell11198,1
1487,Cell13670,1
1488,Cell14424,1
1489,Cell11330,1
1490,Cell5644,1
1491,Cell15000,1
1492,Cell1749,1
1493,Cell12345,1
1494,Cell15526,1
1495,Cell5109,1
1496,Cell6079,1
1497,Cell3220,1
1498,Cell4057,1
1499,Cell11247,1
1500,Cell6485,1
1501,Cell5499,1
1502,Cell6620,1
1503,Cell12504,1
1504,Cell13029,1
1505,Cell15598,1
1506,Cell13136,1
1507,Cell9568,1
1508,Cell2688,1
1509,Cell7800,1
1510,Cell6702,1
1511,Cell8335,1
1512,Cell8297,1
1513,Cell15058,1
1514,Cell11541,1
1515,Cell4486,1
1516,Cell14219,1
1517,Cell13212,1
1518,Cell2858,1
1519,Cell9718,1
1520,Cell6241,1
1521,Cell5018,1
1522,Cell4748,1
1523,Cell8903,1
1524,Cell5429,1
1525,Cell1635,1
1526,Cell3435,1
1527,Cell15630,1
1528,Cell186,1
1529,Cell15172,1
1530,Cell3673,1
1531,Cell4630,1
1532,Cell8665,1
1533,Cell5095,1
1534,Cell5670,1
1535,Cell11686,1
1536,Cell15541,1
1537,Cell13511,1
1538,Cell6193,1
1539,Cell4787,1
1540,Cell9355,1
1541,Cell6455,1
1542,Cell12876,1
1543,Cell12483,1
1544,Cell207,1
1545,Cell10045,1
1546,Cell13627,1
1547,Cell7867,1
1548,Cell3085,1
1549,Cell4801,1
1550,Cell7573,1
1551,Cell3916,1
1552,Cell499,1
1553,Cell690,1
1554,Cell2549,1
1555,Cell8173,1
1556,Cell5399,1
1557,Cell909,1
1558,Cell5447,1
1559,Cell4730,1
1560,Cell6652,1
1561,Cell6777,1
1562,Cell796,1
1563,Cell2693,1
1564,Cell723,1
1565,Cell4842,1
1566,Cell10569,1
1567,Cell10393,1
1568,Cell8055,1
1569,Cell6587,1
1570,Cell14934,1
1571,Cell8312,1
1572,Cell6229,1
1573,Cell11017,1
1574,Cell10661,1
1575,Cell15752,1
1576,Cell178,1
1577,Cell12810,1
1578,Cell6097,1
1579,Cell10882,1
1580,Cell2012,1
1581,Cell10755,1
1582,Cell409,1
1583,Cell11102,1
1584,Cell15168,1
1585,Cell14160,1
1586,Cell2157,1
1587,Cell6057,1
1588,Cell8029,1
1589,Cell12874,1
1590,Cell15452,1
1591,Cell12765,1
1592,Cell8856,1
1593,Cell4295,1
1594,Cell8248,1
1595,Cell5531,1
1596,Cell14227,1
1597,Cell6854,1
1598,Cell8935,1
1599,Cell3312,1
1600,Cell8668,1
1601,Cell10007,1
1602,Cell4289,1
1603,Cell9692,1
1604,Cell11009,1
1605,Cell5883,1
1606,Cell360,1
1607,Cell8303,1
1608,Cell8641,1
1609,Cell10870,1
1610,Cell10230,1
1611,Cell3090,1
1612,Cell10415,1
1613,Cell8074,1
1614,Cell8493,1
1615,Cell1238,1
1616,Cell6377,1
1617,Cell3371,1
1618,Cell10017,1
1619,Cell7312,1
1620,Cell3731,1
1621,Cell3667,1
1622,Cell7625,1
1623,Cell3644,1
1624,Cell13976,1
1625,Cell7367,1
1626,Cell14406,1
1627,Cell13990,1
1628,Cell3266,1
1629,Cell2398,1
1630,Cell14700,1
1631,Cell10442,1
1632,Cell9393,1
1633,Cell3244,1
1634,Cell9640,1
1635,Cell13156,1
1636,Cell9604,1
1637,Cell3509,1
1638,Cell8966,1
1639,Cell110,1
1640,Cell1447,1
1641,Cell15599,1
1642,Cell7644,1
1643,Cell4975,1
1644,Cell9625,1
1645,Cell8373,1
1646,Cell13680,1
1647,Cell3292,1
1648,Cell11526,1
1649,Cell5362,1
1650,Cell1445,1
1651,Cell5668,1
1652,Cell3706,1
1653,Cell14555,1
1654,Cell12392,1
1655,Cell333,1
1656,Cell12069,1
1657,Cell14338,1
1658,Cell4597,1
1659,Cell12063,1
1660,Cell14351,1
1661,Cell3108,1
1662,Cell3462,1
1663,Cell3615,1
1664,Cell5888,1
1665,Cell15252,1
1666,Cell5497,1
1667,Cell1553,1
1668,Cell3671,1
1669,Cell6619,1
1670,Cell7069,1
1671,Cell1074,1
1672,Cell10523,1
1673,Cell13855,1
1674,Cell9370,1
1675,Cell10026,1
1676,Cell6599,1
1677,Cell5128,1
1678,Cell7031,1
1679,Cell9544,1
1680,Cell6948,1
1681,Cell15011,1
1682,Cell3713,1
1683,Cell586,1
1684,Cell315,1
1685,Cell10553,1
1686,Cell458,1
1687,Cell7631,1
1688,Cell10538,1
1689,Cell11417,1
1690,Cell12594,1
1691,Cell4566,1
1692,Cell6875,1
1693,Cell6187,1
1694,Cell13797,1
1695,Cell974,1
1696,Cell304,1
1697,Cell3152,1
1698,Cell206,1
1699,Cell9714,1
1700,Cell8957,1
1701,Cell8997,1
1702,Cell15469,1
1703,Cell2521,1
1704,Cell10503,1
1705,Cell4577,1
1706,Cell9700,1
1707,Cell917,1
1708,Cell2090,1
1709,Cell12736,1
1710,Cell15639,1
1711,Cell325,1
1712,Cell4926,1
1713,Cell10564,1
1714,Cell12821,1
1715,Cell6053,1
1716,Cell4591,1
1717,Cell8265,1
1718,Cell6221,1
1719,Cell8375,1
1720,Cell5306,1
1721,Cell14185,1
1722,Cell5436,1
1723,Cell15450,1
1724,Cell5302,1
1725,Cell5727,1
1726,Cell6593,1
1727,Cell8614,1
1728,Cell11030,1
1729,Cell8901,1
1730,Cell10325,1
1731,Cell6487,1
1732,Cell2453,1
1733,Cell7961,1
1734,Cell1440,1
1735,Cell8182,1
1736,Cell783,1
1737,Cell14019,1
1738,Cell14408,1
1739,Cell3964,1
1740,Cell7435,1
1741,Cell10468,1
1742,Cell15701,1
1743,Cell13666,1
1744,Cell6923,1
1745,Cell5435,1
1746,Cell15644,1
1747,Cell15331,1
1748,Cell5101,1
1749,Cell15660,1
1750,Cell12996,1
1751,Cell9777,1
1752,Cell6476,1
1753,Cell12663,1
1754,Cell12759,1
1755,Cell7323,1
1756,Cell12248,1
1757,Cell12636,1
1758,Cell10477,1
1759,Cell14793,1
1760,Cell4217,1
1761,Cell6052,1
1762,Cell4601,1
1763,Cell4388,1
1764,Cell2642,1
1765,Cell2270,1
1766,Cell9760,1
1767,Cell6328,1
1768,Cell9655,1
1769,Cell9806,1
1770,Cell4465,1
1771,Cell1043,1
1772,Cell2109,1
1773,Cell12634,1
1774,Cell3065,1
1775,Cell10144,1
1776,Cell4121,1
1777,Cell5029,1
1778,Cell5976,1
1779,Cell2025,1
1780,Cell9623,1
1781,Cell1478,1
1782,Cell7566,1
1783,Cell6082,1
1784,Cell11121,1
1785,Cell11136,1
1786,Cell11162,1
1787,Cell8994,1
1788,Cell2383,1
1789,Cell553,1
1790,Cell9562,1
1791,Cell6116,1
1792,Cell6061,1
1793,Cell61,1
1794,Cell11884,1
1795,Cell1983,1
1796,Cell6979,1
1797,Cell10088,1
1798,Cell2405,1
1799,Cell8426,1
1800,Cell9622,1
1801,Cell1807,1
1802,Cell13951,1
1803,Cell5144,1
1804,Cell6708,1
1805,Cell3983,1
1806,Cell6750,1
1807,Cell9111,1
1808,Cell11916,1
1809,Cell2056,1
1810,Cell9149,1
1811,Cell9865,1
1812,Cell14838,1
1813,Cell6223,1
1814,Cell2836,1
1815,Cell931,1
1816,Cell979,1
1817,Cell4277,1
1818,Cell15682,1
1819,Cell15276,1
1820,Cell8321,1
1821,Cell13030,1
1822,Cell6762,1
1823,Cell6639,1
1824,Cell4353,1
1825,Cell3437,1
1826,Cell11786,1
1827,Cell12520,1
1828,Cell8849,1
1829,Cell8905,1
1830,Cell7781,1
1831,Cell5086,1
1832,Cell12826,1
1833,Cell6407,1
1834,Cell5005,1
1835,Cell8365,1
1836,Cell8932,1
1837,Cell7890,1
1838,Cell5909,1
1839,Cell3184,1
1840,Cell14339,1
1841,Cell5879,1
1842,Cell6909,1
1843,Cell5701,1
1844,Cell6499,1
1845,Cell10743,1
1846,Cell3265,1
1847,Cell9643,1
1848,Cell1859,1
1849,Cell6924,1
1850,Cell12490,1
1851,Cell8626,1
1852,Cell7303,1
1853,Cell846,1
1854,Cell12642,1
1855,Cell8654,1
1856,Cell13079,1
1857,Cell12640,1
1858,Cell9821,1
1859,Cell5159,1
1860,Cell12630,1
1861,Cell14128,1
1862,Cell11185,1
1863,Cell15548,1
1864,Cell1174,1
1865,Cell15325,1
1866,Cell15876,1
1867,Cell10294,1
1868,Cell3153,1
1869,Cell15122,1
1870,Cell4755,1
1871,Cell7698,1
1872,Cell14000,1
1873,Cell6792,1
1874,Cell13706,1
1875,Cell750,1
1876,Cell2616,1
1877,Cell7050,1
1878,Cell14091,1
1879,Cell14057,1
1880,Cell15625,1
1881,Cell9958,1
1882,Cell946,1
1883,Cell6083,1
1884,Cell815,1
1885,Cell4906,1
1886,Cell11452,1
1887,Cell11803,1
1888,Cell2149,1
1889,Cell1282,1
1890,Cell6343,1
1891,Cell2401,1
1892,Cell13128,1
1893,Cell1631,1
1894,Cell10947,1
1895,Cell1108,1
1896,Cell3655,1
1897,Cell10147,1
1898,Cell10593,1
1899,Cell10039,1
1900,Cell3054,1
1901,Cell12202,1
1902,Cell728,1
1903,Cell9171,1
1904,Cell4892,1
1905,Cell5654,1
1906,Cell7757,1
1907,Cell8620,1
1908,Cell4702,1
1909,Cell10437,1
1910,Cell9685,1
1911,Cell1873,1
1912,Cell2078,1
1913,Cell3197,1
1914,Cell3066,1
1915,Cell14052,1
1916,Cell12352,1
1917,Cell14355,1
1918,Cell2128,1
1919,Cell3736,1
1920,Cell13877,1
1921,Cell12311,1
1922,Cell6418,1
1923,Cell3201,1
1924,Cell13204,1
1925,Cell9292,1
1926,Cell12749,1
1927,Cell14587,1
1928,Cell13245,1
1929,Cell2577,1
1930,Cell9494,1
1931,Cell4699,1
1932,Cell12918,1
1933,Cell3739,1
1934,Cell5977,1
1935,Cell1852,1
1936,Cell5308,1
1937,Cell10206,1
1938,Cell2200,1
1939,Cell5735,1
1940,Cell14949,1
1941,Cell15466,1
1942,Cell5666,1
1943,Cell6039,1
1944,Cell10020,1
1945,Cell126,1
1946,Cell9291,1
1947,Cell13792,1
1948,Cell3572,1
1949,Cell8491,1
1950,Cell1650,1
1951,Cell14627,1
1952,Cell15334,1
1953,Cell10066,1
1954,Cell5484,1
1955,Cell6968,1
1956,Cell15671,1
1957,Cell12898,1
1958,Cell10454,1
1959,Cell1787,1
1960,Cell8199,1
1961,Cell12751,1
1962,Cell8474,1
1963,Cell9577,1
1964,Cell10819,1
1965,Cell8579,1
1966,Cell13876,1
1967,Cell1500,1
1968,Cell8302,1
1969,Cell4006,1
1970,Cell12711,1
1971,Cell1990,1
1972,Cell14454,1
1973,Cell15807,1
1974,Cell1040,1
1975,Cell2133,1
1976,Cell9358,1
1977,Cell10289,1
1978,Cell1137,1
1979,Cell8387,1
1980,Cell12661,1
1981,Cell15520,1
1982,Cell8460,1
1983,Cell1729,1
1984,Cell14435,1
1985,Cell13052,1
1986,Cell3037,1
1987,Cell13192,1
1988,Cell6255,1
1989,Cell2495,1
1990,Cell6398,1
1991,Cell6326,1
1992,Cell7093,1
1993,Cell1610,1
1994,Cell7311,1
1995,Cell10666,1
1996,Cell7076,1
1997,Cell14389,1
1998,Cell15870,1
1999,Cell3531,1
2000,Cell13720,1
2001,Cell13069,1
2002,Cell3856,1
2003,Cell6391,1
2004,Cell2343,1
2005,Cell417,1
2006,Cell15659,1
2007,Cell4133,1
2008,Cell9968,1
2009,Cell9695,1
2010,Cell7646,1
2011,Cell8884,1
2012,Cell13323,1
2013,Cell13390,1
2014,Cell5354,1
2015,Cell15025,1
2016,Cell15732,1
2017,Cell14642,1
2018,Cell15280,1
2019,Cell764,1
2020,Cell2954,1
2021,Cell2918,1
2022,Cell7002,1
2023,Cell14354,1
2024,Cell8521,1
2025,Cell3049,1
2026,Cell3035,1
2027,Cell5858,1
2028,Cell1580,1
2029,Cell6344,1
2030,Cell14166,1
2031,Cell839,1
2032,Cell10137,1
2033,Cell2110,1
2034,Cell15196,1
2035,Cell9471,1
2036,Cell13170,1
2037,Cell9066,1
2038,Cell10601,1
2039,Cell11012,1
2040,Cell15303,1
2041,Cell1358,1
2042,Cell4446,1
2043,Cell9059,1
2044,Cell3604,1
2045,Cell9296,1
2046,Cell12127,1
2047,Cell6607,1
2048,Cell965,1
2049,Cell1849,1
2050,Cell12364,1
2051,Cell10623,1
2052,Cell226,1
2053,Cell13727,1
2054,Cell2571,1
2055,Cell2659,1
2056,Cell15577,1
2057,Cell4407,1
2058,Cell602,1
2059,Cell7240,1
2060,Cell7717,1
2061,Cell1695,1
2062,Cell375,1
2063,Cell590,1
2064,Cell1720,1
2065,Cell11699,1
2066,Cell14979,1
2067,Cell2508,1
2068,Cell10445,1
2069,Cell13347,1
2070,Cell10792,1
2071,Cell4125,1
2072,Cell13601,1
2073,Cell13105,1
2074,Cell3899,1
2075,Cell11323,1
2076,Cell10555,1
2077,Cell2911,1
2078,Cell10746,1
2079,Cell921,1
2080,Cell10463,1
2081,Cell7285,1
2082,Cell1668,1
2083,Cell3810,1
2084,Cell11090,1
2085,Cell933,1
2086,Cell9495,1
2087,Cell4101,1
2088,Cell4834,1
2089,Cell5416,1
2090,Cell2783,1
2091,Cell3895,1
2092,Cell10691,1
2093,Cell6385,1
2094,Cell8560,1
2095,Cell14277,1
2096,Cell157,1
2097,Cell2862,1
2098,Cell4204,1
2099,Cell10760,1
2100,Cell6055,1
2101,Cell11655,1
2102,Cell7274,1
2103,Cell13851,1
2104,Cell7962,1
2105,Cell11300,1
2106,Cell7813,1
2107,Cell9822,1
2108,Cell4302,1
2109,Cell8839,1
2110,Cell10620,1
2111,Cell12579,1
2112,Cell6349,1
2113,Cell2936,1
2114,Cell8670,1
2115,Cell3627,1
2116,Cell13009,1
2117,Cell10864,1
2118,Cell13395,1
2119,Cell1774,1
2120,Cell3134,1
2121,Cell5126,1
2122,Cell13087,1
2123,Cell6440,1
2124,Cell8944,1
2125,Cell180,1
2126,Cell3570,1
2127,Cell11924,1
2128,Cell1205,1
2129,Cell3861,1
2130,Cell7992,1
2131,Cell4570,1
2132,Cell1667,1
2133,Cell1408,1
2134,Cell9839,1
2135,Cell13002,1
2136,Cell4692,1
2137,Cell11455,1
2138,Cell14457,1
2139,Cell10749,1
2140,Cell11010,1
2141,Cell10046,1
2142,Cell13484,1
2143,Cell7231,1
2144,Cell7498,1
2145,Cell559,1
2146,Cell7958,1
2147,Cell4624,1
2148,Cell6190,1
2149,Cell7721,1
2150,Cell14288,1
2151,Cell2447,1
2152,Cell10859,1
2153,Cell7468,1
2154,Cell4971,1
2155,Cell4548,1
2156,Cell11221,1
2157,Cell6339,1
2158,Cell10580,1
2159,Cell2734,1
2160,Cell15085,1
2161,Cell6114,1
2162,Cell11893,1
2163,Cell7,1
2164,Cell7503,1
2165,Cell1771,1
2166,Cell167,1
2167,Cell4976,1
2168,Cell11113,1
2169,Cell3924,1
2170,Cell8758,1
2171,Cell1020,1
2172,Cell7576,1
2173,Cell8735,1
2174,Cell14999,1
2175,Cell9027,1
2176,Cell1705,1
2177,Cell10763,1
2178,Cell6788,1
2179,Cell10638,1
2180,Cell6163,1
2181,Cell5803,1
2182,Cell1134,1
2183,Cell13588,1
2184,Cell3571,1
2185,Cell10502,1
2186,Cell8755,1
2187,Cell9524,1
2188,Cell5748,1
2189,Cell8308,1
2190,Cell11421,1
2191,Cell7301,1
2192,Cell6246,1
2193,Cell15507,1
2194,Cell9180,1
2195,Cell2022,1
2196,Cell14373,1
2197,Cell7236,1
2198,Cell3742,1
2199,Cell7124,1
2200,Cell13735,1
2201,Cell12982,1
2202,Cell9828,1
2203,Cell12086,1
2204,Cell4687,1
2205,Cell14217,1
2206,Cell293,1
2207,Cell4955,1
2208,Cell4563,1
2209,Cell15476,1
2210,Cell10730,1
2211,Cell6624,1
2212,Cell1762,1
2213,Cell11201,1
2214,Cell15767,1
2215,Cell1986,1
2216,Cell12285,1
2217,Cell853,1
2218,Cell5785,1
2219,Cell9549,1
2220,Cell943,1
2221,Cell8860,1
2222,Cell15627,1
2223,Cell14280,1
2224,Cell4481,1
2225,Cell5610,1
2226,Cell4062,1
2227,Cell13603,1
2228,Cell7428,1
2229,Cell10626,1
2230,Cell10710,1
2231,Cell8112,1
2232,Cell7535,1
2233,Cell8111,1
2234,Cell10818,1
2235,Cell6424,1
2236,Cell3599,1
2237,Cell7457,1
2238,Cell10354,1
2239,Cell3127,1
2240,Cell5777,1
2241,Cell4830,1
2242,Cell15104,1
2243,Cell12776,1
2244,Cell4897,1
2245,Cell15129,1
2246,Cell7178,1
2247,Cell2384,1
2248,Cell7936,1
2249,Cell1435,1
2250,Cell12021,1
2251,Cell8414,1
2252,Cell4206,1
2253,Cell5979,1
2254,Cell3633,1
2255,Cell7066,1
2256,Cell12373,1
2257,Cell7228,1
2258,Cell11257,1
2259,Cell6004,1
2260,Cell5997,1
2261,Cell2540,1
2262,Cell1468,1
2263,Cell7922,1
2264,Cell14531,1
2265,Cell10055,1
2266,Cell6768,1
2267,Cell15896,1
2268,Cell13032,1
2269,Cell1534,1
2270,Cell10963,1
2271,Cell1593,1
2272,Cell15835,1
2273,Cell8483,1
2274,Cell15271,1
2275,Cell14071,1
2276,Cell10209,1
2277,Cell15765,1
2278,Cell5513,1
2279,Cell15672,1
2280,Cell15487,1
2281,Cell1543,1
2282,Cell11677,1
2283,Cell11097,1
2284,Cell3996,1
2285,Cell3690,1
2286,Cell4147,1
2287,Cell82,1
2288,Cell7290,1
2289,Cell5583,1
2290,Cell567,1
2291,Cell13006,1
2292,Cell3018,1
2293,Cell13754,1
2294,Cell1087,1
2295,Cell12814,1
2296,Cell13943,1
2297,Cell3446,1
2298,Cell7713,1
2299,Cell14925,1
2300,Cell6119,1
2301,Cell14539,1
2302,Cell12107,1
2303,Cell5395,1
2304,Cell15418,1
2305,Cell10084,1
2306,Cell819,1
2307,Cell10264,1
2308,Cell3714,1
2309,Cell8658,1
2310,Cell9452,1
2311,Cell6265,1
2312,Cell11694,1
2313,Cell4683,1
2314,Cell3469,1
2315,Cell10566,1
2316,Cell14150,1
2317,Cell9396,1
2318,Cell3694,1
2319,Cell5172,1
2320,Cell5193,1
2321,Cell11146,1
2322,Cell14342,1
2323,Cell9287,1
2324,Cell11653,1
2325,Cell7241,1
2326,Cell194,1
2327,Cell8143,1
2328,Cell13503,1
2329,Cell15655,1
2330,Cell8913,1
2331,Cell14305,1
2332,Cell14906,1
2333,Cell15517,1
2334,Cell15444,1
2335,Cell14872,1
2336,Cell12468,1
2337,Cell2864,1
2338,Cell11952,1
2339,Cell802,1
2340,Cell8817,1
2341,Cell9696,1
2342,Cell11903,1
2343,Cell10837,1
2344,Cell11516,1
2345,Cell12389,1
2346,Cell7641,1
2347,Cell1963,1
2348,Cell6722,1
2349,Cell12916,1
2350,Cell9432,1
2351,Cell15269,1
2352,Cell2299,1
2353,Cell4031,1
2354,Cell1998,1
2355,Cell11044,1
2356,Cell3524,1
2357,Cell5280,1
2358,Cell1144,1
2359,Cell7953,1
2360,Cell15335,1
2361,Cell1321,1
2362,Cell6983,1
2363,Cell2632,1
2364,Cell10036,1
2365,Cell5151,1
2366,Cell14978,1
2367,Cell5643,1
2368,Cell8978,1
2369,Cell147,1
2370,Cell4004,1
2371,Cell13481,1
2372,Cell3974,1
2373,Cell1482,1
2374,Cell7543,1
2375,Cell6733,1
2376,Cell3382,1
2377,Cell3578,1
2378,Cell11856,1
2379,Cell2854,1
2380,Cell12355,1
2381,Cell12684,1
2382,Cell7270,1
2383,Cell1948,1
2384,Cell14224,1
2385,Cell13857,1
2386,Cell7149,1
2387,Cell6967,1
2388,Cell9347,1
2389,Cell11225,1
2390,Cell14666,1
2391,Cell12709,1
2392,Cell12497,1
2393,Cell36,1
2394,Cell5319,1
2395,Cell6808,1
2396,Cell196,1
2397,Cell2773,1
2398,Cell1242,1
2399,Cell6477,1
2400,Cell13740,1
2401,Cell2489,1
2402,Cell5817,1
2403,Cell2617,1
2404,Cell8086,1
2405,Cell4827,1
2406,Cell1380,1
2407,Cell12018,1
2408,Cell6042,1
2409,Cell7880,1
2410,Cell4635,1
2411,Cell843,1
2412,Cell5192,1
2413,Cell11327,1
2414,Cell15048,1
2415,Cell14059,1
2416,Cell9666,1
2417,Cell7770,1
2418,Cell3609,1
2419,Cell14669,1
2420,Cell1728,1
2421,Cell8951,1
2422,Cell11056,1
2423,Cell9238,1
2424,Cell14517,1
2425,Cell11464,1
2426,Cell12449,1
2427,Cell11409,1
2428,Cell2626,1
2429,Cell12351,1
2430,Cell780,1
2431,Cell9819,1
2432,Cell10219,1
2433,Cell9951,1
2434,Cell3124,1
2435,Cell2021,1
2436,Cell2615,1
2437,Cell104,1
2438,Cell13786,1
2439,Cell453,1
2440,Cell3238,1
2441,Cell15536,1
2442,Cell3556,1
2443,Cell2065,1
2444,Cell1197,1
2445,Cell14211,1
2446,Cell10878,1
2447,Cell8832,1
2448,Cell14394,1
2449,Cell777,1
2450,Cell2064,1
2451,Cell9657,1
2452,Cell11883,1
2453,Cell15806,1
2454,Cell12167,1
2455,Cell10848,1
2456,Cell13883,1
2457,Cell14613,1
2458,Cell10096,1
2459,Cell6441,1
2460,Cell13103,1
2461,Cell8872,1
2462,Cell14774,1
2463,Cell15784,1
2464,Cell9829,1
2465,Cell15095,1
2466,Cell13308,1
2467,Cell351,1
2468,Cell6474,1
2469,Cell718,1
2470,Cell14184,1
2471,Cell6895,1
2472,Cell967,1
2473,Cell5412,1
2474,Cell7484,1
2475,Cell12220,1
2476,Cell8666,1
2477,Cell287,1
2478,Cell1267,1
2479,Cell5471,1
2480,Cell8938,1
2481,Cell1062,1
2482,Cell11149,1
2483,Cell7642,1
2484,Cell7456,1
2485,Cell515,1
2486,Cell5534,1
2487,Cell8400,1
2488,Cell14836,1
2489,Cell3287,1
2490,Cell11013,1
2491,Cell3295,1
2492,Cell9227,1
2493,Cell8232,1
2494,Cell7056,1
2495,Cell9585,1
2496,Cell255,1
2497,Cell11764,1
2498,Cell2371,1
2499,Cell15545,1
2500,Cell336,1
2501,Cell6747,1
2502,Cell13217,1
2503,Cell4251,1
2504,Cell14572,1
2505,Cell630,1
2506,Cell9276,1
2507,Cell14873,1
2508,Cell2518,1
2509,Cell15153,1
2510,Cell10356,1
2511,Cell10995,1
2512,Cell13725,1
2513,Cell15128,1
2514,Cell13259,1
2515,Cell1324,1
2516,Cell9733,1
2517,Cell11774,1
2518,Cell771,1
2519,Cell7612,1
2520,Cell2427,1
2521,Cell9093,1
2522,Cell1885,1
2523,Cell14236,1
2524,Cell8071,1
2525,Cell4726,1
2526,Cell1606,1
2527,Cell8947,1
2528,Cell792,1
2529,Cell12502,1
2530,Cell15100,1
2531,Cell11674,1
2532,Cell8117,1
2533,Cell224,1
2534,Cell4275,1
2535,Cell4094,1
2536,Cell2735,1
2537,Cell4142,1
2538,Cell12131,1
2539,Cell8455,1
2540,Cell5722,1
2541,Cell4509,1
2542,Cell3429,0
2543,Cell9457,0
2544,Cell1084,0
2545,Cell461,0
2546,Cell2894,0
2547,Cell4218,0
2548,Cell9120,0
2549,Cell14048,0
2550,Cell4364,0
2551,Cell11499,0
2552,Cell12060,0
2553,Cell1662,0
2554,Cell14003,0
2555,Cell11033,0
2556,Cell12750,0
2557,Cell15675,0
2558,Cell11948,0
2559,Cell227,0
2560,Cell8769,0
2561,Cell13398,0
2562,Cell6156,0
2563,Cell4183,0
2564,Cell4149,0
2565,Cell9245,0
2566,Cell12176,0
2567,Cell11984,0
2568,Cell1222,0
2569,Cell1572,0
2570,Cell1223,0
2571,Cell14823,0
2572,Cell14766,0
2573,Cell10492,0
2574,Cell2721,0
2575,Cell8842,0
2576,Cell2467,0
2577,Cell15102,0
2578,Cell1922,0
2579,Cell12638,0
2580,Cell6518,0
2581,Cell4586,0
2582,Cell9687,0
2583,Cell7156,0
2584,Cell2812,0
2585,Cell4915,0
2586,Cell3940,0
2587,Cell8276,0
2588,Cell8941,0
2589,Cell11987,0
2590,Cell15646,0
2591,Cell14527,0
2592,Cell14480,0
2593,Cell3270,0
2594,Cell9385,0
2595,Cell8630,0
2596,Cell7762,0
2597,Cell2560,0
2598,Cell7254,0
2599,Cell13715,0
2600,Cell653,0
2601,Cell9798,0
2602,Cell3369,0
2603,Cell9932,0
2604,Cell9084,0
2605,Cell11339,0
2606,Cell2546,0
2607,Cell6530,0
2608,Cell13250,0
2609,Cell678,0
2610,Cell12941,0
2611,Cell6893,0
2612,Cell10426,0
2613,Cell7342,0
2614,Cell2738,0
2615,Cell558,0
2616,Cell5041,0
2617,Cell950,0
2618,Cell3797,0
2619,Cell5619,0
2620,Cell8152,0
2621,Cell893,0
2622,Cell2145,0
2623,Cell4698,0
2624,Cell13966,0
2625,Cell5472,0
2626,Cell5202,0
2627,Cell14542,0
2628,Cell5129,0
2629,Cell7126,0
2630,Cell8218,0
2631,Cell13928,0
2632,Cell3794,0
2633,Cell5960,0
2634,Cell987,0
2635,Cell8382,0
2636,Cell10519,0
2637,Cell3986,0
2638,Cell13241,0
2639,Cell6170,0
2640,Cell15624,0
2641,Cell11110,0
2642,Cell11188,0
2643,Cell6259,0
2644,Cell10715,0
2645,Cell6796,0
2646,Cell7767,0
