Cell_ID,Ligand_Label
Cell34995,4
Cell54387,4
Cell36743,4
Cell15941,4
Cell55673,4
Cell37925,4
Cell37368,4
Cell34827,4
Cell43698,4
Cell64336,4
Cell7410,4
Cell12833,4
Cell68126,4
Cell39686,4
Cell3580,4
Cell69055,4
Cell20798,4
Cell34811,4
Cell3880,4
Cell57988,4
Cell50066,4
Cell1451,4
Cell50433,4
Cell68020,4
Cell26130,4
Cell66710,4
Cell72836,4
Cell61040,4
Cell17131,4
Cell13537,4
Cell63638,4
Cell13004,4
Cell56539,4
Cell48222,4
Cell17768,4
Cell45445,4
Cell13370,4
Cell54293,4
Cell20594,4
Cell59911,4
Cell42252,4
Cell36174,4
Cell17960,4
Cell41883,4
Cell18145,4
Cell71266,4
Cell5800,4
Cell56027,4
Cell2719,4
Cell66883,4
Cell27872,4
Cell63441,4
Cell29905,4
Cell67848,4
Cell28795,4
Cell30800,4
Cell33969,4
Cell18815,4
Cell37819,4
Cell19788,4
Cell58908,4
Cell14046,4
Cell27542,4
Cell45544,4
Cell23342,4
Cell10096,4
Cell17606,4
Cell58397,4
Cell32795,4
Cell46954,4
Cell69045,4
Cell60063,4
Cell64105,4
Cell1022,4
Cell5962,4
Cell23541,4
Cell10723,4
Cell70453,4
Cell38833,4
Cell4039,4
Cell28691,4
Cell34366,4
Cell61918,4
Cell61899,4
Cell6596,4
Cell24846,4
Cell68852,4
Cell10889,4
Cell52150,4
Cell62064,4
Cell42901,4
Cell39719,4
Cell65096,4
Cell12241,4
Cell4778,4
Cell26009,4
Cell46381,4
Cell2237,4
Cell27407,4
Cell25867,4
Cell54264,4
Cell55587,4
Cell47794,4
Cell65344,4
Cell40784,4
Cell65423,4
Cell1551,4
Cell21413,4
Cell22460,4
Cell43581,4
Cell8404,4
Cell1214,4
Cell65227,4
Cell34598,4
Cell59348,4
Cell57058,4
Cell69426,4
Cell35946,4
Cell23154,4
Cell29082,4
Cell52539,4
Cell54128,4
Cell8549,4
Cell33692,4
Cell50178,4
Cell1770,4
Cell34195,4
Cell55639,4
Cell8939,4
Cell37660,4
Cell27242,4
Cell69498,4
Cell70816,4
Cell24151,4
Cell66382,4
Cell47405,4
Cell2430,4
Cell29044,4
Cell46823,4
Cell72142,4
Cell33283,4
Cell50536,4
Cell5481,4
Cell21777,4
Cell19047,4
Cell31906,4
Cell7527,4
Cell69983,4
Cell22290,4
Cell65154,4
Cell10943,4
Cell37299,4
Cell71073,4
Cell44714,4
Cell40459,4
Cell50586,4
Cell41645,4
Cell22795,4
Cell34342,4
Cell9298,4
Cell13491,4
Cell55176,4
Cell42445,4
Cell45654,4
Cell14909,4
Cell20976,4
Cell71953,4
Cell52035,4
Cell15963,4
Cell55982,4
Cell56792,4
Cell33915,4
Cell43084,4
Cell38371,4
Cell56678,4
Cell16623,4
Cell40103,4
Cell39527,4
Cell51014,4
Cell44111,4
Cell28131,4
Cell52145,4
Cell44015,4
Cell27724,4
Cell30736,4
Cell6108,4
Cell6488,4
Cell53524,4
Cell59307,4
Cell71021,4
Cell56958,4
Cell45494,4
Cell45727,4
Cell12643,4
Cell60487,4
Cell71529,4
Cell817,4
Cell26384,4
Cell37429,4
Cell50860,4
Cell57863,4
Cell17316,4
Cell4813,4
Cell21345,4
Cell16373,4
Cell16859,4
Cell60322,4
Cell9029,4
Cell34556,4
Cell69746,4
Cell4633,4
Cell36947,4
Cell29551,4
Cell5671,4
Cell49217,4
Cell20914,4
Cell39067,4
Cell40727,4
Cell4927,4
Cell24889,4
Cell62599,4
Cell44587,4
Cell787,4
Cell72689,4
Cell28257,4
Cell30740,4
Cell17022,4
Cell48652,4
Cell65491,4
Cell55651,4
Cell68517,4
Cell31247,4
Cell45093,4
Cell48661,4
Cell29820,4
Cell2327,4
Cell27510,4
Cell23961,4
Cell20725,4
Cell9096,4
Cell40880,4
Cell53798,4
Cell70390,4
Cell26278,4
Cell49274,4
Cell30656,4
Cell27089,4
Cell56098,4
Cell31664,4
Cell63034,4
Cell69200,4
Cell4977,4
Cell29310,4
Cell52292,4
Cell10379,4
Cell40600,4
Cell24006,4
Cell71307,4
Cell55703,4
Cell62035,4
Cell39413,4
Cell41757,4
Cell11811,4
Cell26542,4
Cell71925,4
Cell44789,4
Cell612,4
Cell11142,4
Cell35220,4
Cell44683,4
Cell34810,4
Cell50557,4
Cell34011,4
Cell69587,4
Cell21944,4
Cell72812,4
Cell22610,4
Cell9916,4
Cell27381,4
Cell29870,4
Cell27866,4
Cell23191,4
Cell62222,4
Cell46088,4
Cell8500,4
Cell57716,4
Cell67000,4
Cell21240,4
Cell5281,4
Cell35756,4
Cell57949,4
Cell26896,4
Cell22115,4
Cell69027,4
Cell69341,4
Cell55230,4
Cell34401,4
Cell54592,4
Cell35824,4
Cell15152,4
Cell2006,4
Cell38064,4
Cell7299,4
Cell22034,4
Cell42332,4
Cell67102,4
Cell69553,4
Cell49550,4
Cell34255,4
Cell71922,4
Cell2255,4
Cell61006,4
Cell70176,4
Cell21884,4
Cell45155,4
Cell32643,4
Cell5544,4
Cell65339,4
Cell10115,4
Cell42469,4
Cell56066,4
Cell29603,4
Cell22895,4
Cell48634,4
Cell2217,4
Cell69274,4
Cell13530,4
Cell67621,4
Cell63705,4
Cell21015,4
Cell56622,4
Cell20251,4
Cell67828,4
Cell30996,4
Cell52974,4
Cell71213,4
Cell60353,4
Cell20878,4
Cell66938,4
Cell29716,4
Cell32543,4
Cell46324,4
Cell43049,4
Cell68988,4
Cell71692,4
Cell43851,4
Cell27010,4
Cell17296,4
Cell53,4
Cell42128,4
Cell62658,4
Cell69561,4
Cell62172,4
Cell36235,4
Cell60237,4
Cell32343,4
Cell40656,4
Cell13875,4
Cell29650,4
Cell34183,4
Cell30528,4
Cell71479,4
Cell49812,4
Cell5708,4
Cell68578,4
Cell47411,4
Cell5243,4
Cell48672,4
Cell12830,4
Cell69324,4
Cell69667,4
Cell54439,4
Cell58446,4
Cell52388,4
Cell65085,4
Cell63521,4
Cell40965,4
Cell40351,4
Cell146,4
Cell43501,4
Cell2532,4
Cell51563,4
Cell61686,4
Cell50979,4
Cell54012,4
Cell41671,4
Cell8798,4
Cell45845,4
Cell43971,4
Cell59957,4
Cell42889,4
Cell4299,4
Cell49535,4
Cell33752,4
Cell67546,4
Cell14697,4
Cell69486,4
Cell69694,4
Cell24547,4
Cell70779,4
Cell6918,4
Cell36271,4
Cell53878,4
Cell42493,4
Cell12373,4
Cell53642,4
Cell51347,4
Cell34161,4
Cell2185,4
Cell3881,4
Cell13545,4
Cell3285,4
Cell37395,4
Cell4880,4
Cell17664,4
Cell34347,4
Cell9884,4
Cell7806,4
Cell54743,4
Cell652,4
Cell19071,4
Cell25192,4
Cell12526,4
Cell15733,4
Cell47291,4
Cell13447,4
Cell66800,4
Cell58363,4
Cell27857,4
Cell50593,4
Cell34215,4
Cell8970,4
Cell11010,4
Cell10839,4
Cell70846,4
Cell61822,4
Cell46770,4
Cell37552,4
Cell48883,4
Cell3439,4
Cell66205,4
Cell5602,4
Cell57009,4
Cell68150,4
Cell31133,4
Cell18448,4
Cell44038,4
Cell59969,4
Cell4520,4
Cell67987,4
Cell50256,4
Cell48871,4
Cell70339,4
Cell13805,4
Cell25161,4
Cell27295,4
Cell47972,4
Cell4638,4
Cell51645,4
Cell40820,4
Cell31982,4
Cell49024,4
Cell65996,4
Cell63684,4
Cell4939,4
Cell21833,4
Cell53767,4
Cell35433,4
Cell45484,4
Cell63580,4
Cell20971,4
Cell60283,4
Cell15709,4
Cell53399,4
Cell69652,4
Cell15808,4
Cell35237,4
Cell68963,4
Cell54226,4
Cell964,4
Cell53683,4
Cell52778,4
Cell2034,4
Cell6990,4
Cell71849,4
Cell1712,4
Cell42074,4
Cell19966,4
Cell29108,4
Cell25233,4
Cell31826,4
Cell20254,4
Cell68607,4
Cell52721,4
Cell43676,4
Cell63243,4
Cell64583,4
Cell20153,4
Cell71160,4
Cell30065,4
Cell27229,4
Cell18513,4
Cell18033,4
Cell68751,4
Cell4748,4
Cell27612,4
Cell72752,4
Cell7132,4
Cell37150,4
Cell31145,4
Cell37398,4
Cell46522,4
Cell22524,4
Cell6811,4
Cell44110,4
Cell42484,4
Cell43963,4
Cell226,4
Cell1416,4
Cell15184,4
Cell21122,4
Cell22930,4
Cell41320,4
Cell49554,4
Cell34964,4
Cell34809,4
Cell7816,4
Cell63299,4
Cell52563,4
Cell34431,4
Cell1341,4
Cell1746,4
Cell20792,4
Cell43761,4
Cell56411,4
Cell17796,4
Cell57227,4
Cell38575,4
Cell34881,4
Cell43431,4
Cell41559,4
Cell54715,4
Cell15908,4
Cell24812,4
Cell68537,4
Cell65821,4
Cell7511,4
Cell52321,4
Cell35329,4
Cell54414,4
Cell55607,4
Cell68524,4
Cell20937,4
Cell54376,4
Cell772,4
Cell36254,4
Cell53170,4
Cell29210,4
Cell8714,4
Cell24158,4
Cell9700,4
Cell62337,4
Cell32858,4
Cell27154,4
Cell2183,4
Cell26458,4
Cell10222,4
Cell812,4
Cell48843,4
Cell61472,4
Cell14101,4
Cell36775,4
Cell12491,4
Cell46558,4
Cell71941,4
Cell31622,4
Cell9956,4
Cell45681,4
Cell22636,4
Cell53410,4
Cell43504,4
Cell34296,4
Cell7948,4
Cell21477,4
Cell58292,4
Cell1799,4
Cell32818,4
Cell4497,4
Cell10991,4
Cell63325,4
Cell24520,4
Cell31665,4
Cell66281,4
Cell4595,4
Cell46391,4
Cell18389,4
Cell607,4
Cell11316,4
Cell45172,4
Cell68168,4
Cell25149,4
Cell26804,4
Cell11475,4
Cell4697,4
Cell58004,4
Cell58472,4
Cell16267,4
Cell29184,4
Cell23290,4
Cell7581,4
Cell35374,4
Cell64851,4
Cell11439,4
Cell26192,4
Cell18125,4
Cell3636,4
Cell47613,4
Cell50751,4
Cell30240,4
Cell23458,4
Cell19074,4
Cell6380,4
Cell13052,4
Cell57351,4
Cell64169,4
Cell34596,4
Cell6393,4
Cell34895,4
Cell9963,4
Cell7658,4
Cell39882,4
Cell15138,4
Cell19178,4
Cell26601,4
Cell66870,4
Cell47403,4
Cell10509,4
Cell50233,4
Cell27433,4
Cell20644,4
Cell45524,4
Cell40189,4
Cell21112,4
Cell19651,4
Cell56629,4
Cell67158,4
Cell10242,4
Cell14992,4
Cell67932,4
Cell18930,4
Cell26544,4
Cell20973,4
Cell6315,4
Cell45658,4
Cell46850,4
Cell10462,4
Cell42591,4
Cell26007,4
Cell25842,4
Cell4861,4
Cell65811,4
Cell9234,4
Cell63912,4
Cell71572,4
Cell45728,4
Cell50182,4
Cell9693,4
Cell29129,4
Cell16095,4
Cell5867,4
Cell59743,4
Cell51269,4
Cell47535,4
Cell9930,4
Cell6460,4
Cell36252,4
Cell30988,4
Cell45656,4
Cell3959,4
Cell13005,4
Cell63484,4
Cell8333,4
Cell15031,4
Cell69475,4
Cell4542,4
Cell6808,4
Cell15022,4
Cell18606,4
Cell11760,4
Cell57286,4
Cell59181,4
Cell29539,4
Cell13646,4
Cell4179,4
Cell27687,4
Cell72807,4
Cell6747,4
Cell9137,4
Cell56815,4
Cell32012,4
Cell43638,4
Cell43611,4
Cell52080,4
Cell62730,4
Cell25816,4
Cell3720,4
Cell66232,4
Cell5830,4
Cell17541,4
Cell31436,4
Cell10215,4
Cell50900,4
Cell28445,4
Cell27135,4
Cell26361,4
Cell65234,4
Cell63351,4
Cell21973,4
Cell73030,4
Cell36985,4
Cell60423,4
Cell25101,4
Cell54510,4
Cell70912,4
Cell21789,4
Cell55336,4
Cell18269,4
Cell11061,4
Cell5799,4
Cell11522,4
Cell24094,4
Cell52626,4
Cell23181,4
Cell45805,4
Cell47209,4
Cell67859,4
Cell21847,4
Cell20676,4
Cell1938,4
Cell46574,4
Cell64728,4
Cell48973,4
Cell48910,4
Cell17800,4
Cell40121,4
Cell7663,4
Cell57350,4
Cell4500,4
Cell40108,4
Cell48856,4
Cell62412,4
Cell41395,4
Cell20154,4
Cell60055,4
Cell45850,4
Cell70601,4
Cell35338,4
Cell40177,4
Cell18305,4
Cell57114,4
Cell13131,4
Cell35087,4
Cell1088,4
Cell9741,4
Cell49573,4
Cell71365,4
Cell40995,4
Cell10840,4
Cell70803,4
Cell9339,4
Cell25827,4
Cell46975,4
Cell11062,4
Cell60624,4
Cell15397,4
Cell29766,4
Cell12484,4
Cell45700,4
Cell42305,4
Cell7754,4
Cell4228,4
Cell64808,4
Cell52681,4
Cell34190,4
Cell14167,4
Cell19596,4
Cell17564,4
Cell13869,4
Cell34840,4
Cell21444,4
Cell45349,4
Cell69162,4
Cell6769,4
Cell51935,4
Cell73107,4
Cell40338,4
Cell33130,4
Cell26866,4
Cell58468,4
Cell60277,4
Cell63719,4
Cell41346,4
Cell21761,4
Cell15434,4
Cell11304,4
Cell21842,4
Cell34967,4
Cell68667,4
Cell58279,4
Cell21654,4
Cell50654,4
Cell56933,4
Cell57665,4
Cell42917,4
Cell13461,4
Cell9021,4
Cell68481,4
Cell3347,4
Cell44719,4
Cell43921,4
Cell15670,4
Cell17918,4
Cell65407,4
Cell25742,4
Cell43231,4
Cell9229,4
Cell12573,4
Cell55453,4
Cell27522,4
Cell65375,4
Cell38370,4
Cell5482,4
Cell5529,4
Cell47220,4
Cell52726,4
Cell20703,4
Cell32997,4
Cell37600,4
Cell54370,4
Cell71361,4
Cell43172,4
Cell55006,4
Cell20574,4
Cell17850,4
Cell21617,4
Cell18738,4
Cell72457,4
Cell57610,4
Cell60067,4
Cell32653,4
Cell43571,4
Cell61902,4
Cell51030,4
Cell67527,4
Cell41258,4
Cell27101,4
Cell44055,4
Cell42117,4
Cell72655,4
Cell930,4
Cell69664,4
Cell25431,4
Cell60175,4
Cell12590,4
Cell62924,4
Cell39488,4
Cell44522,4
Cell10386,4
Cell23787,4
Cell15033,4
Cell55895,4
Cell30832,4
Cell5089,4
Cell54750,4
Cell54760,4
Cell39438,4
Cell13150,4
Cell19046,4
Cell40093,4
Cell62053,4
Cell5429,4
Cell30231,4
Cell35668,4
Cell31885,4
Cell68233,4
Cell22175,4
Cell49050,4
Cell28353,4
Cell45256,4
Cell52408,4
Cell52084,4
Cell22214,4
Cell63957,4
Cell4896,4
Cell8517,4
Cell25904,4
Cell24411,4
Cell37507,4
Cell35445,4
Cell9196,4
Cell53714,4
Cell49913,4
Cell10312,4
Cell19367,4
Cell57974,4
Cell31688,4
Cell45040,4
Cell59046,4
Cell10614,4
Cell52487,4
Cell56957,4
Cell41919,4
Cell55381,4
Cell32996,4
Cell70472,4
Cell17164,4
Cell2083,4
Cell48494,4
Cell5785,4
Cell40641,4
Cell52406,4
Cell33383,4
Cell58025,4
Cell45626,4
Cell70240,4
Cell3476,4
Cell61,4
Cell4047,4
Cell31724,4
Cell21577,4
Cell275,4
Cell62397,4
Cell24690,4
Cell38512,4
Cell33410,4
Cell43544,4
Cell60696,4
Cell54419,4
Cell64236,4
Cell63892,4
Cell29248,4
Cell20156,4
Cell1843,4
Cell37753,4
Cell49397,4
Cell70869,4
Cell18773,4
Cell56427,4
Cell15765,4
Cell44799,4
Cell1876,4
Cell59952,4
Cell72006,4
Cell55034,4
Cell45870,4
Cell303,4
Cell65359,4
Cell27552,4
Cell34619,4
Cell41538,4
Cell64389,4
Cell25976,4
Cell14115,4
Cell12580,4
Cell42142,4
Cell8434,4
Cell1798,4
Cell2005,4
Cell16809,4
Cell58407,4
Cell15957,4
Cell36131,4
Cell71062,4
Cell64456,4
Cell14546,4
Cell8871,4
Cell13884,4
Cell20021,4
Cell6387,4
Cell14875,4
Cell24099,4
Cell30280,4
Cell48728,4
Cell34228,4
Cell10829,4
Cell1674,4
Cell62438,4
Cell26312,4
Cell45321,4
Cell71823,4
Cell56311,4
Cell37616,4
Cell35199,4
Cell66031,4
Cell1409,4
Cell48884,4
Cell50666,4
Cell53622,4
Cell63472,4
Cell25529,4
Cell49835,4
Cell32152,4
Cell69407,4
Cell24153,4
Cell63261,4
Cell14476,4
Cell24331,4
Cell52257,4
Cell66944,4
Cell54213,4
Cell14157,4
Cell43686,4
Cell35597,4
Cell7921,4
Cell34425,4
Cell64535,4
Cell34241,4
Cell39603,4
Cell32440,4
Cell57131,4
Cell56651,4
Cell48057,4
Cell18968,4
Cell35908,4
Cell21767,4
Cell40076,4
Cell54602,4
Cell50403,4
Cell8702,4
Cell5952,4
Cell45645,4
Cell21445,4
Cell3663,4
Cell60826,4
Cell59018,4
Cell6718,4
Cell18918,4
Cell62443,4
Cell24193,4
Cell22852,4
Cell37373,4
Cell7355,4
Cell34165,4
Cell22388,4
Cell48026,4
Cell5020,4
Cell21165,4
Cell72956,4
Cell25584,4
Cell9738,4
Cell10181,4
Cell69645,4
Cell60686,4
Cell68893,4
Cell61718,4
Cell51101,4
Cell5137,4
Cell6339,4
Cell13696,4
Cell42691,4
Cell52302,4
Cell20680,4
Cell13338,4
Cell14677,4
Cell56095,4
Cell41679,4
Cell56654,4
Cell14058,4
Cell37166,4
Cell43035,4
Cell7875,4
Cell62356,4
Cell54902,4
Cell67833,4
Cell55464,4
Cell28321,4
Cell52303,4
Cell43852,4
Cell38053,4
Cell6835,4
Cell68498,4
Cell45804,4
Cell54631,4
Cell1319,4
Cell31854,4
Cell1130,4
Cell8563,4
Cell16316,4
Cell38426,4
Cell34120,4
Cell59399,4
Cell13908,4
Cell46416,4
Cell38725,4
Cell7105,4
Cell5522,4
Cell979,4
Cell33133,4
Cell34450,4
Cell65751,4
Cell46686,4
Cell51525,4
Cell16589,4
Cell1480,4
Cell18280,4
Cell67748,4
Cell37215,4
Cell48866,4
Cell70805,4
Cell5496,4
Cell56662,4
Cell52038,4
Cell44923,4
Cell71012,4
Cell22658,4
Cell42038,4
Cell27828,4
Cell54600,4
Cell64937,4
Cell32762,4
Cell64284,4
Cell59031,4
Cell61974,4
Cell5117,4
Cell17865,4
Cell59826,4
Cell19066,4
Cell48502,4
Cell50760,4
Cell35523,4
Cell35725,4
Cell11306,4
Cell41436,4
Cell5578,4
Cell54396,4
Cell47687,4
Cell18656,4
Cell26611,4
Cell62223,4
Cell36365,4
Cell11666,4
Cell10349,4
Cell37083,4
Cell4718,4
Cell58615,4
Cell31595,4
Cell6867,4
Cell58861,4
Cell11441,4
Cell67176,4
Cell67302,4
Cell63969,4
Cell22539,4
Cell61041,4
Cell10549,4
Cell68480,4
Cell53086,4
Cell18929,4
Cell11880,4
Cell51886,4
Cell58098,4
Cell68579,4
Cell16114,4
Cell24824,4
Cell65979,4
Cell62402,4
Cell29546,4
Cell2737,4
Cell53479,4
Cell62975,4
Cell64962,4
Cell27067,4
Cell15992,4
Cell40523,4
Cell31278,4
Cell38901,4
Cell23205,4
Cell70054,4
Cell5399,4
Cell6562,4
Cell7782,4
Cell10791,4
Cell70384,4
Cell30531,4
Cell51108,4
Cell45431,4
Cell12431,4
Cell26631,4
Cell26169,4
Cell27786,4
Cell35767,4
Cell60941,4
Cell12799,4
Cell64758,4
Cell53972,4
Cell46846,4
Cell6751,4
Cell19946,4
Cell615,4
Cell13834,4
Cell60659,4
Cell3161,4
Cell35740,4
Cell32235,4
Cell32435,4
Cell61086,4
Cell748,4
Cell62040,4
Cell57455,4
Cell7058,4
Cell55694,4
Cell582,4
Cell58896,4
Cell21263,4
Cell39431,4
Cell1753,4
Cell8669,4
Cell32826,4
Cell48693,4
Cell691,4
Cell5392,4
Cell28933,4
Cell1534,4
Cell62221,4
Cell70533,4
Cell12227,4
Cell22816,4
Cell26197,4
Cell63776,4
Cell11663,4
Cell8908,4
Cell70040,4
Cell48945,4
Cell26785,4
Cell46667,4
Cell62721,4
Cell17188,4
Cell37057,4
Cell47415,4
Cell58036,4
Cell51959,4
Cell46497,4
Cell25132,4
Cell963,4
Cell27894,4
Cell12206,4
Cell59692,4
Cell37080,4
Cell47179,4
Cell48230,4
Cell68814,4
Cell66518,4
Cell72417,4
Cell44907,4
Cell18268,4
Cell9683,4
Cell43378,4
Cell31392,4
Cell7606,4
Cell32395,4
Cell28652,4
Cell47706,4
Cell31937,4
Cell54062,4
Cell11611,4
Cell52094,4
Cell12898,4
Cell43277,4
Cell23937,4
Cell21410,4
Cell67465,4
Cell33945,4
Cell12570,4
Cell31162,4
Cell34612,4
Cell36030,4
Cell38425,4
Cell68584,4
Cell57037,4
Cell69203,4
Cell46942,4
Cell26425,4
Cell67320,4
Cell30431,4
Cell44982,4
Cell32670,4
Cell32915,4
Cell70086,4
Cell34159,4
Cell15978,4
Cell56688,4
Cell21706,4
Cell55891,4
Cell287,4
Cell23207,4
Cell61042,4
Cell68471,4
Cell45333,4
Cell44584,4
Cell59588,4
Cell59896,4
Cell31730,4
Cell47788,4
Cell34845,4
Cell6496,4
Cell48016,4
Cell49289,4
Cell44544,4
Cell2998,4
Cell46700,4
Cell56465,4
Cell10253,4
Cell44142,4
Cell26445,4
Cell39408,4
Cell60586,4
Cell57486,4
Cell27763,4
Cell31755,4
Cell4473,4
Cell16756,4
Cell3103,4
Cell16651,4
Cell24530,4
Cell10359,4
Cell26663,4
Cell23578,4
Cell22141,4
Cell27870,4
Cell46227,4
Cell57326,4
Cell49230,4
Cell17436,4
Cell14937,4
Cell43247,4
Cell26914,4
Cell36925,4
Cell30472,4
Cell55137,4
Cell59425,4
Cell54177,4
Cell61300,4
Cell19429,4
Cell53027,4
Cell28895,4
Cell16016,4
Cell8256,4
Cell16860,4
Cell913,4
Cell57826,4
Cell41112,4
Cell64102,4
Cell71704,4
Cell15005,4
Cell65087,4
Cell27141,4
Cell8562,4
Cell4850,4
Cell38179,4
Cell9288,4
Cell72837,4
Cell66021,4
Cell30955,4
Cell12095,4
Cell62326,4
Cell23826,4
Cell2222,4
Cell11857,4
Cell52962,4
Cell49562,4
Cell48545,4
Cell9848,4
Cell35312,4
Cell70787,4
Cell21896,4
Cell27306,4
Cell53676,4
Cell18893,4
Cell56061,4
Cell40144,4
Cell37911,4
Cell14990,4
Cell46935,4
Cell12709,4
Cell20749,4
Cell12823,4
Cell62358,4
Cell14236,4
Cell7157,4
Cell31910,4
Cell58645,4
Cell64888,4
Cell51781,4
Cell19227,4
Cell37854,4
Cell38161,4
Cell5162,4
Cell6756,4
Cell48354,4
Cell6246,4
Cell13754,4
Cell66501,4
Cell57051,4
Cell31137,4
Cell72860,4
Cell19312,4
Cell7233,4
Cell2635,4
Cell67994,4
Cell53868,4
Cell38702,4
Cell22641,4
Cell33626,4
Cell28164,4
Cell17956,4
Cell23482,4
Cell67045,4
Cell28094,4
Cell51810,4
Cell4391,4
Cell7323,4
Cell52488,4
Cell66558,4
Cell40940,4
Cell69098,4
Cell27610,4
Cell36403,4
Cell28032,4
Cell12839,4
Cell25623,4
Cell65347,4
Cell4923,4
Cell8763,4
Cell5491,4
Cell41144,4
Cell11783,4
Cell13559,4
Cell67467,4
Cell6775,4
Cell63707,4
Cell20375,4
Cell14692,4
Cell33096,4
Cell7162,4
Cell43164,4
Cell7148,4
Cell44948,4
Cell2616,4
Cell21547,4
Cell69730,4
Cell33320,4
Cell32412,4
Cell15932,4
Cell8334,4
Cell12968,4
Cell44817,4
Cell29943,4
Cell17786,4
Cell53837,4
Cell25120,4
Cell26986,4
Cell57183,4
Cell59412,4
Cell47244,4
Cell11660,4
Cell28619,4
Cell56800,4
Cell47455,4
Cell12992,4
Cell32988,4
Cell22542,4
Cell72743,4
Cell7127,4
Cell56790,4
Cell65411,4
Cell40537,4
Cell32506,4
Cell24235,4
Cell32248,4
Cell52569,4
Cell26746,4
Cell37599,4
Cell1788,4
Cell57258,4
Cell40695,4
Cell16524,4
Cell31218,4
Cell59036,4
Cell23075,4
Cell10584,4
Cell41233,4
Cell824,4
Cell8294,4
Cell23081,4
Cell6733,4
Cell34912,4
Cell9322,4
Cell64903,4
Cell62616,4
Cell14911,4
Cell27624,4
Cell72143,4
Cell34023,4
Cell26634,4
Cell4155,4
Cell22404,4
Cell32069,4
Cell49026,4
Cell8492,4
Cell49291,4
Cell2906,4
Cell26795,4
Cell40945,4
Cell16529,4
Cell26359,4
Cell59093,4
Cell23100,4
Cell40388,4
Cell67194,4
Cell25636,4
Cell51292,4
Cell22979,4
Cell69296,4
Cell19146,4
Cell407,4
Cell6040,4
Cell53298,4
Cell56078,4
Cell29047,4
Cell27746,4
Cell57580,4
Cell38328,4
Cell37572,4
Cell47569,4
Cell9043,4
Cell61908,4
Cell8091,4
Cell65428,4
Cell54863,4
Cell65036,4
Cell52466,4
Cell46649,4
Cell29214,4
Cell12541,4
Cell28195,4
Cell57292,4
Cell15014,4
Cell14116,4
Cell16935,4
Cell1904,4
Cell608,4
Cell4204,4
Cell65363,4
Cell46816,4
Cell29464,4
Cell33769,4
Cell35028,4
Cell45616,4
Cell1472,4
Cell57090,4
Cell6140,4
Cell2941,4
Cell47703,4
Cell36348,4
Cell6821,4
Cell49763,4
Cell12731,4
Cell48210,4
Cell68929,4
Cell29534,4
Cell25288,4
Cell32037,4
Cell51262,4
Cell41562,4
Cell16998,4
Cell64785,4
Cell21196,4
Cell42613,4
Cell14057,4
Cell39471,4
Cell57944,4
Cell58546,4
Cell65600,4
Cell17977,4
Cell32530,4
Cell53215,4
Cell63392,4
Cell4983,4
Cell10941,4
Cell26584,4
Cell56512,4
Cell68184,4
Cell68486,4
Cell29538,4
Cell18794,4
Cell60182,4
Cell55074,4
Cell44360,4
Cell12148,4
Cell53734,4
Cell575,4
Cell61306,4
Cell44704,4
Cell5911,4
Cell48577,4
Cell25480,4
Cell49768,4
Cell61036,4
Cell61502,4
Cell52508,4
Cell39093,4
Cell41378,4
Cell58670,4
Cell46777,4
Cell28393,4
Cell2420,4
Cell58808,4
Cell49826,4
Cell27196,4
Cell46034,4
Cell30688,4
Cell5313,4
Cell50406,4
Cell14374,4
Cell15665,4
Cell62514,4
Cell50225,4
Cell43034,4
Cell24067,4
Cell18561,4
Cell53681,4
Cell19871,4
Cell31134,4
Cell58867,4
Cell13114,4
Cell13030,4
Cell18105,4
Cell2379,4
Cell52696,4
Cell28277,4
Cell4198,4
Cell4128,4
Cell20490,4
Cell30801,4
Cell2334,4
Cell57780,4
Cell47200,4
Cell21749,4
Cell11057,4
Cell40979,4
Cell48596,4
Cell4724,4
Cell16029,4
Cell46425,4
Cell20719,4
Cell22854,4
Cell55151,4
Cell44878,4
Cell25030,4
Cell9110,4
Cell44276,4
Cell46079,4
Cell85,4
Cell62332,4
Cell4558,4
Cell53041,4
Cell62992,4
Cell10099,4
Cell63740,4
Cell25969,4
Cell38523,4
Cell17538,4
Cell23841,4
Cell60120,4
Cell36468,4
Cell61264,4
Cell60543,4
Cell64214,4
Cell58999,4
Cell6135,4
Cell31981,4
Cell16846,4
Cell24040,4
Cell5647,4
Cell66109,4
Cell2137,4
Cell2966,4
Cell5613,4
Cell46959,4
Cell167,4
Cell51949,4
Cell72794,4
Cell5908,4
Cell28315,4
Cell2947,4
Cell12112,4
Cell54117,4
Cell18174,4
Cell8869,4
Cell34058,4
Cell56952,4
Cell33330,4
Cell3427,4
Cell24468,4
Cell58771,4
Cell7673,4
Cell37818,4
Cell69361,4
Cell22433,4
Cell57385,4
Cell31713,4
Cell8990,4
Cell7033,4
Cell13163,4
Cell28508,4
Cell1059,4
Cell48316,4
Cell43775,4
Cell9870,4
Cell42015,4
Cell2388,4
Cell30172,4
Cell4780,4
Cell22741,4
Cell65966,4
Cell1874,4
Cell5635,4
Cell14421,4
Cell53840,4
Cell39271,4
Cell68821,4
Cell61107,4
Cell28511,4
Cell20095,4
Cell51289,4
Cell52250,4
Cell13893,4
Cell47832,4
Cell20170,4
Cell49756,4
Cell53054,4
Cell9265,4
Cell43763,4
Cell17381,4
Cell9964,4
Cell56881,4
Cell8759,4
Cell36825,4
Cell11922,4
Cell29454,4
Cell30104,4
